cod_eve,fec_not,semana,año,cod_pre,cod_sub,cod_mun_,num_con,gru_1,gru_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,grupo_10,grupo_11,grupo_12,grupo_13,grupo_14,grupo_15,grupo_16,grupo_17,grupo_18,cas_sos,cas_pro,cas_conl,cas_conc,cas_conn,hombres,mujeres,vivos,muertos,pte_hos,pte_amb,cod_dpto_p,cod_mun_pr,bar_sector,sospe_even,cual_ot_ev,ajuste,fec_aju,version_a,nit_upgd,nom_upgd,ndep_notif,nmun_notif,ndep_proce,nmun_proce,version_b,unnamed:_52,unnamed:_53,suma_fed,suma_fed_<5,archivo_origen,carpeta_evento
998,2025-01-25,4,2025,7326800794,01,73268,1100210030,0,24,3,3,1,5,1,2,7,4,1,1,1,1,1,0,3,1,,,,59,,31,28,59,0,0,59,73,268,HOSPITAL SAN RAFAEL ,,,0,27/01/2025,,8907010330,HOSPITAL SAN RAFAEL - EMPRESA SOCIAL DEL ESTADO,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,59,24,6,24,BD-998.xlsx,raw
998,2025-01-25,4,2025,7300101047,02,73001,1100210275,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,,,,4,,3,1,4,0,4,0,73,001,LIMONAR,,,0,27/01/2025,,8097063369,HOSPITAL FEDERICO LLERAS ACOSTA SEDE LIMONAR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,0,1,0,BD-998.xlsx,raw
998,2025-01-26,5,2025,7314800104,01,73148,1100210858,0,0,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,,,,7,,2,5,7,0,0,7,73,148,BARRIO LUCITANIA,,,0,01/02/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,7,0,0,0,BD-998.xlsx,raw
998,2025-02-01,5,2025,7368600301,01,73686,1100211108,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,686,SIN INFORMACION,,,0,01/02/2025,,8907015435,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL,TOLIMA,SANTA ISABEL,TOLIMA,SANTA ISABEL,,3,0,0,0,BD-998.xlsx,raw
998,2025-02-01,5,2025,7358502320,01,73585,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,585,9999999 SIN INFORMACION,,,0,01/02/2025,SIVIGILA - 2018 -18.7.0,900578904,ASCLEPIOS IPS,TOLIMA,PURIFICACION,TOLIMA,PURIFICACION,,1,0,0,0,BD-998.xlsx,raw
998,2025-02-01,5,2025,7300102822,02,73001,1100211634,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,,,,10,,4,6,10,0,0,10,73,001,QUINTA,,,0,03/02/2025,,8000037651,VIRREY SOLIS IPS SA QUINTA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,10,1,0,1,BD-998.xlsx,raw
998,2025-03-21,12,2025,7300162100,99,73001,1100239226,0,0,0,0,0,1,1,1,2,2,2,1,2,1,3,1,0,0,,,,17,,12,5,17,0,0,17,73,001,PICALEÑA,,,0,21/03/2025,,800119348,COMPLEJO PENITENCIARIO IBAGUE-PICALEÑA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,17,0,5,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7300101202,01,73001,1100239861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,,,,0,22/03/2025,,8090115415,UNIDAD MEDICA SANTA LUCIA LTDA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7386100730,01,73861,1100240140,0,2,2,0,1,1,0,0,0,2,1,0,0,0,0,2,0,0,,,,11,,6,5,11,0,0,11,73,861,HOSPITAL SANTA BARBATA,,,0,22/03/2025,,8907010101,HOSPITAL SANTA BARBARA ESE,TOLIMA,VENADILLO,TOLIMA,VENADILLO,,11,2,2,2,BD-998.xlsx,raw
998,2025-03-22,12,2025,7334701099,01,73347,1100240425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,347,SAN VICENTE ,,,0,22/03/2025,,890700907,HOSPITAL SAN ANTONIO ESE,TOLIMA,HERVEO,TOLIMA,HERVEO,,2,1,0,1,BD-998.xlsx,raw
998,2025-03-22,12,2025,7300100944,01,73001,1100241009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,3,,1,2,3,0,0,3,73,001,CENTRO,,,0,23/03/2025,,8000364000,CLINICA IBAGUE SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,0,1,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7344371133,00,73443,1100241512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,443,SIN INFORMACIÓN ,,,0,24/03/2025,,9004864391,ESPRI-BAAVA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-27,18,2025,7340800737,01,73408,1100264959,0,0,1,1,0,1,2,0,0,0,1,0,0,2,0,0,0,0,,,,8,,3,5,8,0,0,8,73,408,HOSPITAL REINA SOFIA DE ESPAÑA,,,0,04/05/2025,,8907068235,HOSPITAL REINA SOFIA DE ESPAÑA,TOLIMA,LERIDA,TOLIMA,LERIDA,,8,0,2,0,BD-998.xlsx,raw
998,2025-05-03,18,2025,7300102822,07,73001,1100265282,5,19,3,3,3,7,11,15,7,11,6,5,3,0,0,0,0,0,,,,98,,48,50,98,0,0,98,73,001,NO APLICA,,,0,05/05/2025,,8000037651,VIRREY SOLIS IPS SA COMPLEJO MEDICO LA FLORIDA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,98,24,0,24,BD-998.xlsx,raw
998,2025-05-03,18,2025,7326802822,08,73268,1100266087,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,,,4,,0,4,4,0,0,4,73,268,SAN RAFAEL ,,,0,05/05/2025,,800003765,VIRREY SOLIS IPS SA SAN RAFAEL,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,4,0,0,0,BD-998.xlsx,raw
998,2025-05-03,18,2025,7300102096,01,73001,1100266592,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,5,,4,1,5,0,0,5,73,001,SIN INFORMACION ,,,0,05/05/2025,,8300010077,UNIDAD MEDICA DE DIAGNOSTICO COLMEDICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,5,2,0,2,BD-998.xlsx,raw
998,2025-06-21,25,2025,7300103255,01,73001,1100295127,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,,,,6,,1,5,6,0,0,6,73,001,CM IBAGUE,,,0,23/06/2025,,860007336,CENTRO MEDICO COLSUBSIDIO IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,6,2,1,2,BD-998.xlsx,raw
998,2025-06-14,24,2025,7300102096,01,73001,1100290876,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,5,,4,1,5,0,0,5,73,001,SIN INFORMACION,,,0,16/06/2025,,8300010077,UNIDAD MEDICA DE DIAGNOSTICO COLMEDICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,5,0,0,0,BD-998.xlsx,raw
998,2025-06-14,24,2025,7327501053,01,73275,1100291552,0,0,1,0,0,3,1,1,0,0,0,0,0,2,2,0,0,0,,,,10,,5,5,10,0,0,10,73,275,LA CEIBA ,,,0,16/06/2025,,8090031282,HOSPITAL NUESTRA SEÑORA DE FATIMA ESE,TOLIMA,FLANDES,TOLIMA,FLANDES,,10,0,4,0,BD-998.xlsx,raw
998,2025-06-14,24,2025,7300100826,01,73001,1100291977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,,1,0,1,0,,1,73,001,IBAGUE,,,7,16/06/2025,,8002098917,CLINICA ASOTRAUMA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,SIVIGILA - 2018 -18.7.0,1,0,0,0,BD-998.xlsx,raw
998,2025-06-20,25,2025,7300102822,01,73001,1100292262,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,13,,9,4,13,0,0,13,73,001,MACARENA,,,0,20/06/2025,,8000037651,VIRREY SOLIS IPS SA MACARENA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,SIVIGILA - 2018 -18.7.0,13,10,0,10,BD-998.xlsx,raw
998,2025-08-09,32,2025,7344913600,99,73449,1100320631,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,,,,8,,8,0,8,0,0,8,73,449,BARRIO CENTRO CARCEL,,,0,09/08/2025,,8090033051,CPMSMELGAR,TOLIMA,MELGAR,TOLIMA,MELGAR,SIVIGILA - 2018 -18.7.0,8,0,0,0,BD-998.xlsx,raw
998,2025-08-09,32,2025,7323600925,01,73236,1100320916,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,1,2,0,,,,9,,1,8,9,0,1,8,73,236,DOLORES ,,,0,09/08/2025,,8907005684,HOSPITAL SAN RAFAEL,TOLIMA,DOLORES,TOLIMA,DOLORES,SIVIGILA - 2018 -18.8.0,9,0,4,0,BD-998.xlsx,raw
998,2025-01-25,4,2025,7300102174,01,73001,1100210020,1,5,3,3,1,3,5,6,8,2,5,6,5,2,1,4,3,0,,,,63,,29,34,63,0,5,58,73,001,VARSOVIA,,,0,27/01/2025,,8050234231,CLINICA NUESTRA SEDE IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,SIVIGILA - 2018 -18.7.0,63,6,10,6,BD-998.xlsx,raw
998,2025-01-25,4,2025,7300100771,62,73001,1100210273,0,7,2,1,2,5,5,0,0,3,2,3,0,1,2,1,0,0,,,,34,,17,17,34,0,0,34,73,001,USIESE,,,0,27/01/2025,,8090035902,UNIDAD DE SALUD DE IBAGUE SEDE SANFRANCISCO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,34,7,4,7,BD-998.xlsx,raw
998,2025-02-01,5,2025,7300101895,01,73001,1100210836,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,4,,1,3,4,0,,4,73,001,JORDAN 1 ETAPA,,,0,01/02/2025,,14227461,PEDRO NEL SUAREZ ROBLEDO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,1,2,1,BD-998.xlsx,raw
998,2025-02-01,5,2025,7327500431,01,73275,1100211105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,275,9999999,,,0,01/02/2025,,79442653,LIBARDO  VARON YAZO,TOLIMA,FLANDES,TOLIMA,FLANDES,,1,1,0,1,BD-998.xlsx,raw
998,2025-02-01,5,2025,7326802386,02,73268,1100211228,0,1,1,2,0,1,1,1,1,0,0,0,3,1,0,0,0,1,,,,13,,6,7,13,0,0,13,73,268,ESPINAL,,,0,01/02/2025,,9006617402,SANTA SOFIA IPS SAS,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,13,1,2,1,BD-998.xlsx,raw
998,2025-02-01,5,2025,7300102822,07,73001,1100211611,3,12,12,6,4,15,17,19,20,15,13,5,7,0,0,0,0,0,,,,148,,61,87,148,,,148,73,001,NO APLICA,,,0,03/02/2025,,8000037651,VIRREY SOLIS IPS SA COMPLEJO MEDICO LA FLORIDA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,148,15,0,15,BD-998.xlsx,raw
998,2025-03-21,12,2025,7316814400,01,73168,1100239089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,2,,2,0,2,0,0,2,73,168,NINGUNO,,,0,21/03/2025,,809003264,INPEC-CHAPARRAL,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,2,0,2,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7300103332,01,73001,1100239677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,,1,0,1,0,0,1,73,001,BELALCAZAR,,,0,22/03/2025,,901041691,CENTRO MEDICO COLSANITAS PREMIUM IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,1,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7367500855,05,73675,1100240121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,675,999999999,,,0,22/03/2025,,8090095505,IPS THE WALA INDIGENA SAN ANTONIO,TOLIMA,SAN ANTONIO,TOLIMA,SAN ANTONIO,,1,1,0,1,BD-998.xlsx,raw
998,2025-03-22,12,2025,7304301056,01,73043,1100240423,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,3,,3,0,3,0,0,3,73,043,,,,0,22/03/2025,,8001635101,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTAD,TOLIMA,ANZOATEGUI,TOLIMA,ANZOATEGUI,,3,1,0,1,BD-998.xlsx,raw
998,2025-03-22,12,2025,7302600113,01,73026,1100240933,0,3,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,10,,7,3,10,0,0,10,73,026,ALVARADO,,,0,23/03/2025,,8090035411,HOSPITAL SAN ROQUE ESE ALVARADO TOLIMA,TOLIMA,ALVARADO,TOLIMA,ALVARADO,,10,3,0,3,BD-998.xlsx,raw
998,2025-03-22,12,2025,7300100909,01,73001,1100241540,0,4,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,2,,,,13,,5,8,13,,1,12,73,001,,,,0,24/03/2025,,8001854499,AVIDANTI SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,13,4,3,4,BD-998.xlsx,raw
998,2025-06-21,25,2025,7334903361,02,73349,1100295594,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,3,,3,0,3,0,0,3,73,349,9999999,,,0,23/06/2025,,9012051932,VIDA INTEGRA IPS SEDE 4,TOLIMA,HONDA,TOLIMA,HONDA,,3,2,0,2,BD-998.xlsx,raw
998,2025-06-15,25,2025,7314800104,01,73148,1100295966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,0,1,1,0,0,1,73,148,BARRIO LUCITANIA,,,0,23/06/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,1,0,1,0,BD-998.xlsx,raw
998,2025-06-27,26,2025,7300102822,01,73001,1100296334,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,4,0,4,0,0,4,73,001,MACARENA,,,0,27/06/2025,,8000037651,VIRREY SOLIS IPS SA MACARENA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,4,0,4,BD-998.xlsx,raw
998,2025-06-28,26,2025,7326814500,99,73268,1100297070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,268,NO AOLICA,,,0,28/06/2025,,732681450099,CARCEL Y PENITENCIARIA MEDIANA SEGURIDAD ESPINAL,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,1,0,0,0,BD-998.xlsx,raw
998,2025-06-28,26,2025,7350400703,01,73504,1100297421,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,5,,3,2,5,0,0,5,73,504,9999999,,,0,28/06/2025,,8907009671,HOSPITAL SAN JOSE ESE,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,5,2,0,2,BD-998.xlsx,raw
998,2025-08-09,32,2025,7344900111,01,73449,1100322904,0,4,2,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,14,,7,7,14,0,0,14,73,449,SIN INFORMACION,,,0,11/08/2025,,8300275783,TORRES Y JARAMILLO LTDA,TOLIMA,MELGAR,TOLIMA,MELGAR,,14,4,2,4,BD-998.xlsx,raw
998,2025-01-25,4,2025,7367500705,01,73675,1100207510,0,0,2,1,0,1,1,0,0,2,0,1,0,0,1,0,0,0,,,,9,,2,7,9,0,0,9,73,675,BARRIO DOCE DE OCTUBRE ,,,0,25/01/2025,,8907019223,HOSPITAL LA MISERICORDIA ESE,TOLIMA,SAN ANTONIO,TOLIMA,SAN ANTONIO,,9,0,1,0,BD-998.xlsx,raw
998,2025-01-25,4,2025,7312400743,01,73124,1100207756,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,6,,1,5,6,0,0,6,73,124,999999999,,,0,26/01/2025,,8907010781,HOSPITAL SANTA LUCIA,TOLIMA,CAJAMARCA,TOLIMA,CAJAMARCA,,6,2,2,2,BD-998.xlsx,raw
998,2025-01-25,4,2025,7300100909,01,73001,1100208363,0,2,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,2,,,,12,,4,8,12,,0,12,73,001,,,,0,27/01/2025,,8001854499,AVIDANTI SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,12,2,3,2,BD-998.xlsx,raw
998,2025-01-25,4,2025,7367800911,01,73678,1100208712,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,,,,6,,2,4,6,0,1,5,73,678,CENTRO,,,0,27/01/2025,,8090010862,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,6,0,2,0,BD-998.xlsx,raw
998,2025-01-25,4,2025,7341101090,11,73411,1100209254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,411,1,,,0,27/01/2025,,800061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALU,TOLIMA,LIBANO,TOLIMA,LIBANO,,1,0,0,0,BD-998.xlsx,raw
998,2025-03-08,10,2025,7341100687,01,73411,1100231127,1,4,5,0,0,1,3,3,2,1,2,0,1,0,0,1,1,0,,,,25,,15,10,25,0,0,25,73,411,HRAJS,,,0,10/03/2025,,8907017187,HOSPITAL REGIONAL DEL LIBANO ESE,TOLIMA,LIBANO,TOLIMA,LIBANO,,25,5,2,5,BD-998.xlsx,raw
998,2025-03-08,10,2025,7300103332,02,73001,1100231854,1,21,15,7,6,8,23,17,16,16,6,8,11,5,4,3,3,2,,,,172,,82,90,172,0,0,172,73,001,CENTRO MEDICO IBAGUE,,,0,10/03/2025,,9010416913,CENTRO MEDICO IBAGUE EPS SANITAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,172,22,17,22,BD-998.xlsx,raw
998,2025-03-08,10,2025,7344371133,00,73443,1100232153,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,3,0,3,0,0,3,73,443,SIN INFORMACION ,,,0,10/03/2025,,9004864391,ESPRI-BAAVA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,3,1,0,1,BD-998.xlsx,raw
998,2025-03-08,10,2025,7350401090,12,73504,1100232594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,504,CENTRO,,,0,10/03/2025,,8000061506,EMCOSALUD ORTEGA,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,1,0,0,0,BD-998.xlsx,raw
998,2025-03-08,10,2025,7300100771,02,73001,1100233422,0,1,2,0,0,2,3,1,1,1,0,1,0,2,0,0,1,2,,,,17,,4,13,17,0,0,17,73,001,USIESE,,,0,10/03/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,17,1,5,1,BD-998.xlsx,raw
998,2025-04-26,17,2025,7300101090,01,73001,1100259664,0,0,0,0,0,1,1,1,0,1,1,1,4,0,2,0,2,1,,,,15,,8,7,15,0,0,15,73,001,0,,,0,26/04/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD CON EXT,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,15,0,5,0,BD-998.xlsx,raw
998,2025-01-25,4,2025,7334901090,13,73349,1100209954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,,0,1,1,0,0,1,73,349,CENTRO,,,0,27/01/2025,,8444461506,EMCO SALUD HONDA,TOLIMA,HONDA,TOLIMA,HONDA,,1,0,1,0,BD-998.xlsx,raw
998,2025-01-25,4,2025,7300100771,02,73001,1100210276,0,1,0,1,1,1,0,0,1,2,3,1,0,0,1,0,1,1,,,,14,,6,8,14,0,0,14,73,001,USIESE,,,0,27/01/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,14,1,3,1,BD-998.xlsx,raw
998,2025-01-31,5,2025,7300162100,99,73001,1100210639,0,0,0,0,0,1,1,1,2,2,2,2,1,1,1,0,0,0,,,,14,,10,4,14,0,0,14,73,001,PICALEÑA,,,0,31/01/2025,,800119348,COMPLEJO PENITENCIARIO IBAGUE-PICALEÑA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,14,0,2,0,BD-998.xlsx,raw
998,2025-02-01,5,2025,7344301951,01,73443,1100211036,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,2,,2,0,2,0,0,2,73,443,SIN DATO,,,0,01/02/2025,,79645615,JHON JAIRO DIAZ PINEDA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,2,1,0,1,BD-998.xlsx,raw
998,2025-02-01,5,2025,7334701099,01,73347,1100211196,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,4,,2,2,4,0,0,4,73,347,SAN VICENTE ,,,0,01/02/2025,,890700907,HOSPITAL SAN ANTONIO ESE,TOLIMA,HERVEO,TOLIMA,HERVEO,,4,2,0,2,BD-998.xlsx,raw
998,2025-02-01,5,2025,7300100053,01,73001,1100211494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,9999999999999999,,,0,02/02/2025,,9999999,HERMES  GARCIA ESQUIVEL,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-03-21,12,2025,7300102875,02,73001,1100239104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,99999999,,,0,21/03/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7300102822,02,73001,1100239557,0,0,1,0,0,1,1,3,2,5,1,2,1,0,0,0,0,0,,,,17,,4,13,17,0,0,17,73,001,QUINTA,,,0,22/03/2025,,8000037651,VIRREY SOLIS IPS SA QUINTA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,17,0,0,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7326802875,04,73268,1100240071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,268,732680287504,,,0,22/03/2025,,900219120,VIVA1A,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,1,0,0,0,BD-998.xlsx,raw
998,2025-03-22,12,2025,7367500705,01,73675,1100240379,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,,4,1,5,0,0,5,73,675,BARRIO DOCE DE OCTUBRE ,,,0,22/03/2025,,8907019223,HOSPITAL LA MISERICORDIA ESE,TOLIMA,SAN ANTONIO,TOLIMA,SAN ANTONIO,,5,0,0,0,BD-998.xlsx,raw
998,2025-03-16,12,2025,7340800737,01,73408,1100240700,3,2,0,0,0,2,0,0,1,0,0,0,1,2,0,1,0,0,,,,12,,8,4,12,,0,12,73,408,HOSPITAL RENA SOFIA DE ESPAÑA,,,0,23/03/2025,,8907068235,HOSPITAL REINA SOFIA DE ESPAÑA,TOLIMA,LERIDA,TOLIMA,LERIDA,,12,5,3,5,BD-998.xlsx,raw
998,2025-03-22,12,2025,7300103255,01,73001,1100241432,1,4,1,2,1,0,0,1,0,2,0,1,2,0,2,0,0,0,,,,17,,7,10,17,0,0,17,73,001,CM COLSUBISDIO IBAGUE,,,0,24/03/2025,,860007336,CENTRO MEDICO COLSUBSIDIO IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,17,5,2,5,BD-998.xlsx,raw
998,2025-05-03,18,2025,7300101047,02,73001,1100264875,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,,,,7,,5,2,6,1,7,0,73,001,LIMONAR,,,0,04/05/2025,,8097063369,HOSPITAL FEDERICO LLERAS ACOSTA SEDE LIMONAR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,7,0,4,0,BD-998.xlsx,raw
998,2025-05-03,18,2025,7344900111,01,73449,1100265578,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,5,,2,3,5,0,0,5,73,449,SIN INFORMACION,,,0,05/05/2025,,8300275783,TORRES Y JARAMILLO LTDA,TOLIMA,MELGAR,TOLIMA,MELGAR,,5,1,0,1,BD-998.xlsx,raw
998,2025-05-03,18,2025,7367800911,01,73678,1100266235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,678,CENTRO,,,0,05/05/2025,,8090010862,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,1,0,0,0,BD-998.xlsx,raw
998,2025-05-03,18,2025,7300100826,01,73001,1100267069,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,4,,3,1,4,0,0,4,73,001,,,,0,05/05/2025,,8002098917,CLINICA ASOTRAUMA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,4,0,0,0,BD-998.xlsx,raw
998,2025-06-21,25,2025,7300171330,01,73001,1100295426,2,2,1,0,0,0,0,0,4,3,1,0,0,0,0,0,2,0,,,,15,,9,6,15,0,0,15,73,001,ESPRI IBAGUE,,,0,23/06/2025,,80014012,UNIDAD PRESTADORA DE SALUD TOLIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,15,4,2,4,BD-998.xlsx,raw
998,2025-06-21,25,2025,7385400464,01,73854,1100295779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,854,VALLE DE SAN JUAN,,,0,23/06/2025,,8090003830,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA ESE,TOLIMA,VALLE DE SAN JUAN,TOLIMA,VALLE DE SAN JUAN,,1,0,0,0,BD-998.xlsx,raw
998,2025-06-21,25,2025,7300103332,02,73001,1100295989,1,17,6,5,2,6,23,9,8,2,5,3,6,4,0,4,0,0,,,,101,,51,50,101,0,0,101,73,001,CENTRO MEDICO IBAGUE,,,0,24/06/2025,,9010416913,CENTRO MEDICO IBAGUE EPS SANITAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,101,18,8,18,BD-998.xlsx,raw
998,2025-06-27,26,2025,7300102822,03,73001,1100296343,0,1,0,0,1,0,3,0,1,0,1,1,0,0,0,0,0,0,,,,8,,5,3,8,0,0,8,73,001,VARSOVIA,,,0,27/06/2025,,8000037651,VIRREY SOLIS IPS SA VARSOVIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,8,1,0,1,BD-998.xlsx,raw
